video_title,gesture,
Two/8-December-2022-14-11-23_gesture_Two,Two,
Whatever/8-December-2022-14-11-48_gesture_Whatever,Whatever,
Who/8-December-2022-14-12-08_gesture_Who,Who,
Bored/8-December-2022-14-12-45_gesture_Bored,Bored,
Thirsty/8-December-2022-14-13-10_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-14-13-31_gesture_OnceMore,OnceMore,
DontDisturb/8-December-2022-14-14-34_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-14-15-00_gesture_ComeHere,ComeHere,
Bad/8-December-2022-14-15-21_gesture_Bad,Bad,
Emergency/8-December-2022-14-15-47_gesture_Emergency,Emergency,
CantHear/8-December-2022-14-16-06_gesture_CantHear,CantHear,
CantSee/8-December-2022-14-16-28_gesture_CantSee,CantSee,
Bathroom/8-December-2022-14-16-49_gesture_Bathroom,Bathroom,
Call/8-December-2022-14-17-21_gesture_Call,Call,
CantSleep/8-December-2022-14-17-42_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-14-18-09_gesture_Afraid,Afraid,
Hungry/8-December-2022-14-18-34_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-14-18-58_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-14-19-22_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-14-19-42_gesture_Five,Five,
ItIsPaining/8-December-2022-14-20-09_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-14-20-30_gesture_Four,Four,
Good/8-December-2022-14-20-52_gesture_Good,Good,
Interesting/8-December-2022-14-21-15_gesture_Interesting,Interesting,
Hi/8-December-2022-14-21-34_gesture_Hi,Hi,
GetUp/8-December-2022-14-21-56_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-14-22-16_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-14-22-40_gesture_Next,Next,
Omg/8-December-2022-14-22-57_gesture_Omg,Omg,
One/8-December-2022-14-23-19_gesture_One,One,
OrderFood/8-December-2022-14-23-35_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-14-24-01_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-14-24-25_gesture_Three,Three,
ShowMePhotos/8-December-2022-14-24-42_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-14-25-02_gesture_Two,Two,
Whatever/8-December-2022-14-25-18_gesture_Whatever,Whatever,
Who/8-December-2022-14-25-39_gesture_Who,Who,
Bored/8-December-2022-14-25-58_gesture_Bored,Bored,
Thirsty/8-December-2022-14-26-14_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-14-26-33_gesture_OnceMore,OnceMore,
Five/8-December-2022-14-47-38_gesture_Five_Recall,Five,
ItIsPaining/8-December-2022-14-48-00_gesture_ItIsPaining_Recall,ItIsPaining,
OrderFood/8-December-2022-14-48-23_gesture_OrderFood_Recall,OrderFood,
Next/8-December-2022-14-48-45_gesture_Next_Recall,Next,
Call/8-December-2022-14-49-07_gesture_Call_Recall,Call,
OnceMore/8-December-2022-14-49-29_gesture_OnceMore_Recall,OnceMore,
Hungry/8-December-2022-14-49-51_gesture_Hungry_Recall,Hungry,
Whatever/8-December-2022-14-50-14_gesture_Whatever_Recall,Whatever,
DontDisturb/8-December-2022-14-50-36_gesture_DontDisturb_Recall,DontDisturb,
Four/8-December-2022-14-50-58_gesture_Four_Recall,Four,
LetMeExcercise/8-December-2022-14-51-20_gesture_LetMeExcercise_Recall,LetMeExcercise,
Three/8-December-2022-14-51-42_gesture_Three_Recall,Three,
Afraid/8-December-2022-14-52-03_gesture_Afraid_Recall,Afraid,
ComeHere/8-December-2022-14-52-25_gesture_ComeHere_Recall,ComeHere,
Hi/8-December-2022-14-52-46_gesture_Hi_Recall,Hi,
One/8-December-2022-14-53-08_gesture_One_Recall,One,
ShowMePhotos/8-December-2022-14-53-29_gesture_ShowMePhotos_Recall,ShowMePhotos,
NeedAShower/8-December-2022-14-53-50_gesture_NeedAShower_Recall,NeedAShower,
CantHear/8-December-2022-14-54-12_gesture_CantHear_Recall,CantHear,
Bored/8-December-2022-14-54-33_gesture_Bored_Recall,Bored,
Two/8-December-2022-14-54-55_gesture_Two_Recall,Two,
Thirsty/8-December-2022-14-55-16_gesture_Thirsty_Recall,Thirsty,
Who/8-December-2022-14-55-38_gesture_Who_Recall,Who,
CantSee/8-December-2022-14-55-59_gesture_CantSee_Recall,CantSee,
Emergency/8-December-2022-14-56-20_gesture_Emergency_Recall,Emergency,
CantSleep/8-December-2022-14-56-41_gesture_CantSleep_Recall,CantSleep,
Good/8-December-2022-14-57-03_gesture_Good_Recall,Good,
Omg/8-December-2022-14-57-24_gesture_Omg_Recall,Omg,
Bathroom/8-December-2022-14-57-46_gesture_Bathroom_Recall,Bathroom,
Interesting/8-December-2022-14-58-07_gesture_Interesting_Recall,Interesting,
PlayAGame/8-December-2022-14-58-29_gesture_PlayAGame_Recall,PlayAGame,
ListenToMusic/8-December-2022-14-58-50_gesture_ListenToMusic_Recall,ListenToMusic,
Bad/8-December-2022-14-59-11_gesture_Bad_Recall,Bad,
GetUp/8-December-2022-15-03-53_gesture_GetUp_Recall,GetUp,
Five/8-December-2022-15-04-19_gesture_Five_Recall,Five,
ItIsPaining/8-December-2022-15-04-44_gesture_ItIsPaining_Recall,ItIsPaining,
OrderFood/8-December-2022-15-05-10_gesture_OrderFood_Recall,OrderFood,
Next/8-December-2022-15-05-36_gesture_Next_Recall,Next,
Call/8-December-2022-15-06-01_gesture_Call_Recall,Call,
OnceMore/8-December-2022-15-06-27_gesture_OnceMore_Recall,OnceMore,
Hungry/8-December-2022-15-06-53_gesture_Hungry_Recall,Hungry,
Whatever/8-December-2022-15-07-18_gesture_Whatever_Recall,Whatever,
DontDisturb/8-December-2022-15-07-44_gesture_DontDisturb_Recall,DontDisturb,
Four/8-December-2022-15-08-09_gesture_Four_Recall,Four,
LetMeExcercise/8-December-2022-15-08-35_gesture_LetMeExcercise_Recall,LetMeExcercise,
Three/8-December-2022-15-09-01_gesture_Three_Recall,Three,
Afraid/8-December-2022-15-09-26_gesture_Afraid_Recall,Afraid,
ComeHere/8-December-2022-15-09-52_gesture_ComeHere_Recall,ComeHere,
Hi/8-December-2022-15-10-17_gesture_Hi_Recall,Hi,
One/8-December-2022-15-10-43_gesture_One_Recall,One,
ShowMePhotos/8-December-2022-15-11-08_gesture_ShowMePhotos_Recall,ShowMePhotos,
NeedAShower/8-December-2022-15-11-34_gesture_NeedAShower_Recall,NeedAShower,
CantHear/8-December-2022-15-12-00_gesture_CantHear_Recall,CantHear,
Bored/8-December-2022-15-12-25_gesture_Bored_Recall,Bored,
Two/8-December-2022-15-12-52_gesture_Two_Recall,Two,
Thirsty/8-December-2022-15-13-18_gesture_Thirsty_Recall,Thirsty,
Who/8-December-2022-15-13-43_gesture_Who_Recall,Who,
CantSee/8-December-2022-15-14-08_gesture_CantSee_Recall,CantSee,
Emergency/8-December-2022-15-14-34_gesture_Emergency_Recall,Emergency,
CantSleep/8-December-2022-15-15-00_gesture_CantSleep_Recall,CantSleep,
Good/8-December-2022-15-15-25_gesture_Good_Recall,Good,
Omg/8-December-2022-15-15-51_gesture_Omg_Recall,Omg,
Bathroom/8-December-2022-15-16-16_gesture_Bathroom_Recall,Bathroom,
Interesting/8-December-2022-15-16-42_gesture_Interesting_Recall,Interesting,
PlayAGame/8-December-2022-15-17-08_gesture_PlayAGame_Recall,PlayAGame,
ListenToMusic/8-December-2022-15-17-33_gesture_ListenToMusic_Recall,ListenToMusic,
Bad/8-December-2022-15-17-59_gesture_Bad_Recall,Bad,
GetUp/8-December-2022-15-47-01_gesture_GetUp_Recall,GetUp,
Five/8-December-2022-15-47-25_gesture_Five_Recall,Five,
ItIsPaining/8-December-2022-15-47-48_gesture_ItIsPaining_Recall,ItIsPaining,
OrderFood/8-December-2022-15-48-12_gesture_OrderFood_Recall,OrderFood,
Next/8-December-2022-15-48-36_gesture_Next_Recall,Next,
Call/8-December-2022-15-48-59_gesture_Call_Recall,Call,
OnceMore/8-December-2022-15-49-23_gesture_OnceMore_Recall,OnceMore,
Hungry/8-December-2022-15-49-47_gesture_Hungry_Recall,Hungry,
Whatever/8-December-2022-15-50-10_gesture_Whatever_Recall,Whatever,
DontDisturb/8-December-2022-15-50-34_gesture_DontDisturb_Recall,DontDisturb,
Four/8-December-2022-15-50-58_gesture_Four_Recall,Four,
LetMeExcercise/8-December-2022-15-51-21_gesture_LetMeExcercise_Recall,LetMeExcercise,
Three/8-December-2022-15-51-45_gesture_Three_Recall,Three,
Afraid/8-December-2022-15-52-08_gesture_Afraid_Recall,Afraid,
ComeHere/8-December-2022-15-52-32_gesture_ComeHere_Recall,ComeHere,
Hi/8-December-2022-15-52-56_gesture_Hi_Recall,Hi,
One/8-December-2022-15-53-19_gesture_One_Recall,One,
ShowMePhotos/8-December-2022-15-53-42_gesture_ShowMePhotos_Recall,ShowMePhotos,
NeedAShower/8-December-2022-15-54-06_gesture_NeedAShower_Recall,NeedAShower,
CantHear/8-December-2022-15-54-32_gesture_CantHear_Recall,CantHear,
Bored/8-December-2022-15-54-56_gesture_Bored_Recall,Bored,
Two/8-December-2022-15-55-19_gesture_Two_Recall,Two,
Thirsty/8-December-2022-15-55-43_gesture_Thirsty_Recall,Thirsty,
Who/8-December-2022-15-56-06_gesture_Who_Recall,Who,
CantSee/8-December-2022-15-56-30_gesture_CantSee_Recall,CantSee,
Emergency/8-December-2022-15-56-54_gesture_Emergency_Recall,Emergency,
CantSleep/8-December-2022-15-57-17_gesture_CantSleep_Recall,CantSleep,
Good/8-December-2022-15-57-41_gesture_Good_Recall,Good,
Omg/8-December-2022-15-58-05_gesture_Omg_Recall,Omg,
Bathroom/8-December-2022-15-58-29_gesture_Bathroom_Recall,Bathroom,
Interesting/8-December-2022-15-58-52_gesture_Interesting_Recall,Interesting,
PlayAGame/8-December-2022-15-59-16_gesture_PlayAGame_Recall,PlayAGame,
ListenToMusic/8-December-2022-15-59-40_gesture_ListenToMusic_Recall,ListenToMusic,
Bad/8-December-2022-16-00-03_gesture_Bad_Recall,Bad,
DontDisturb/8-December-2022-17-27-19_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-17-27-51_gesture_ComeHere,ComeHere,
Bad/8-December-2022-17-28-13_gesture_Bad,Bad,
Emergency/8-December-2022-17-28-38_gesture_Emergency,Emergency,
CantHear/8-December-2022-17-28-58_gesture_CantHear,CantHear,
CantSee/8-December-2022-17-29-32_gesture_CantSee,CantSee,
Bathroom/8-December-2022-17-29-57_gesture_Bathroom,Bathroom,
Call/8-December-2022-17-30-22_gesture_Call,Call,
CantSleep/8-December-2022-17-30-48_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-17-31-14_gesture_Afraid,Afraid,
Hungry/8-December-2022-17-31-39_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-17-32-05_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-17-32-34_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-17-32-59_gesture_Five,Five,
ItIsPaining/8-December-2022-17-33-34_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-17-33-54_gesture_Four,Four,
Good/8-December-2022-17-34-20_gesture_Good,Good,
Interesting/8-December-2022-17-34-42_gesture_Interesting,Interesting,
Hi/8-December-2022-17-35-01_gesture_Hi,Hi,
GetUp/8-December-2022-17-35-28_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-17-35-56_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-17-36-29_gesture_Next,Next,
Omg/8-December-2022-17-36-51_gesture_Omg,Omg,
One/8-December-2022-17-37-20_gesture_One,One,
OrderFood/8-December-2022-17-37-51_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-17-38-15_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-17-38-42_gesture_Three,Three,
ShowMePhotos/8-December-2022-17-39-21_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-17-39-40_gesture_Two,Two,
Whatever/8-December-2022-17-39-59_gesture_Whatever,Whatever,
Who/8-December-2022-17-40-24_gesture_Who,Who,
Bored/8-December-2022-17-40-47_gesture_Bored,Bored,
Thirsty/8-December-2022-17-41-12_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-17-41-33_gesture_OnceMore,OnceMore,
DontDisturb/8-December-2022-17-42-35_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-17-42-54_gesture_ComeHere,ComeHere,
Bad/8-December-2022-17-43-13_gesture_Bad,Bad,
Emergency/8-December-2022-17-43-33_gesture_Emergency,Emergency,
CantHear/8-December-2022-17-43-54_gesture_CantHear,CantHear,
CantSee/8-December-2022-17-44-10_gesture_CantSee,CantSee,
Bathroom/8-December-2022-17-44-35_gesture_Bathroom,Bathroom,
Call/8-December-2022-17-44-55_gesture_Call,Call,
CantSleep/8-December-2022-17-45-12_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-17-45-38_gesture_Afraid,Afraid,
Hungry/8-December-2022-17-45-55_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-17-46-21_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-17-46-40_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-17-47-00_gesture_Five,Five,
ItIsPaining/8-December-2022-17-47-24_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-17-47-53_gesture_Four,Four,
Good/8-December-2022-17-48-31_gesture_Good,Good,
Interesting/8-December-2022-17-49-10_gesture_Interesting,Interesting,
Hi/8-December-2022-17-49-25_gesture_Hi,Hi,
GetUp/8-December-2022-17-49-47_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-17-50-09_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-17-50-31_gesture_Next,Next,
Omg/8-December-2022-17-50-46_gesture_Omg,Omg,
One/8-December-2022-17-51-14_gesture_One,One,
OrderFood/8-December-2022-17-51-30_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-17-51-49_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-17-52-10_gesture_Three,Three,
ShowMePhotos/8-December-2022-17-52-43_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-17-53-14_gesture_Two,Two,
Whatever/8-December-2022-17-53-29_gesture_Whatever,Whatever,
Who/8-December-2022-17-53-56_gesture_Who,Who,
Bored/8-December-2022-17-54-13_gesture_Bored,Bored,
Thirsty/8-December-2022-17-54-42_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-17-55-01_gesture_OnceMore,OnceMore,
DontDisturb/8-December-2022-18-02-17_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-18-02-53_gesture_ComeHere,ComeHere,
Bad/8-December-2022-18-03-26_gesture_Bad,Bad,
Emergency/8-December-2022-18-03-51_gesture_Emergency,Emergency,
CantHear/8-December-2022-18-04-19_gesture_CantHear,CantHear,
CantSee/8-December-2022-18-04-58_gesture_CantSee,CantSee,
Bathroom/8-December-2022-18-05-26_gesture_Bathroom,Bathroom,
Call/8-December-2022-18-05-42_gesture_Call,Call,
CantSleep/8-December-2022-18-06-05_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-18-06-30_gesture_Afraid,Afraid,
Hungry/8-December-2022-18-06-50_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-18-07-11_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-18-07-32_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-18-07-57_gesture_Five,Five,
ItIsPaining/8-December-2022-18-08-28_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-18-08-51_gesture_Four,Four,
Good/8-December-2022-18-09-08_gesture_Good,Good,
Interesting/8-December-2022-18-09-28_gesture_Interesting,Interesting,
Hi/8-December-2022-18-09-48_gesture_Hi,Hi,
GetUp/8-December-2022-18-10-08_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-18-10-29_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-18-10-52_gesture_Next,Next,
Omg/8-December-2022-18-11-11_gesture_Omg,Omg,
One/8-December-2022-18-11-32_gesture_One,One,
OrderFood/8-December-2022-18-12-05_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-18-12-23_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-18-12-45_gesture_Three,Three,
ShowMePhotos/8-December-2022-18-13-16_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-18-13-33_gesture_Two,Two,
Whatever/8-December-2022-18-14-00_gesture_Whatever,Whatever,
Who/8-December-2022-18-14-27_gesture_Who,Who,
Bored/8-December-2022-18-14-52_gesture_Bored,Bored,
Thirsty/8-December-2022-18-15-10_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-18-15-35_gesture_OnceMore,OnceMore,
GetUp/8-December-2022-18-35-00_gesture_GetUp_Recall,GetUp,
Five/8-December-2022-18-35-24_gesture_Five_Recall,Five,
ItIsPaining/8-December-2022-18-35-47_gesture_ItIsPaining_Recall,ItIsPaining,
OrderFood/8-December-2022-18-36-11_gesture_OrderFood_Recall,OrderFood,
Next/8-December-2022-18-36-34_gesture_Next_Recall,Next,
Call/8-December-2022-18-36-58_gesture_Call_Recall,Call,
OnceMore/8-December-2022-18-37-21_gesture_OnceMore_Recall,OnceMore,
Hungry/8-December-2022-18-37-44_gesture_Hungry_Recall,Hungry,
Whatever/8-December-2022-18-38-08_gesture_Whatever_Recall,Whatever,
DontDisturb/8-December-2022-18-38-31_gesture_DontDisturb_Recall,DontDisturb,
Four/8-December-2022-18-38-55_gesture_Four_Recall,Four,
LetMeExcercise/8-December-2022-18-39-18_gesture_LetMeExcercise_Recall,LetMeExcercise,
Three/8-December-2022-18-39-42_gesture_Three_Recall,Three,
Afraid/8-December-2022-18-40-06_gesture_Afraid_Recall,Afraid,
ComeHere/8-December-2022-18-40-29_gesture_ComeHere_Recall,ComeHere,
Hi/8-December-2022-18-40-52_gesture_Hi_Recall,Hi,
One/8-December-2022-18-41-16_gesture_One_Recall,One,
ShowMePhotos/8-December-2022-18-41-39_gesture_ShowMePhotos_Recall,ShowMePhotos,
NeedAShower/8-December-2022-18-42-02_gesture_NeedAShower_Recall,NeedAShower,
CantHear/8-December-2022-18-42-26_gesture_CantHear_Recall,CantHear,
Bored/8-December-2022-18-42-49_gesture_Bored_Recall,Bored,
Two/8-December-2022-18-43-13_gesture_Two_Recall,Two,
Thirsty/8-December-2022-18-43-36_gesture_Thirsty_Recall,Thirsty,
Who/8-December-2022-18-43-59_gesture_Who_Recall,Who,
CantSee/8-December-2022-18-44-22_gesture_CantSee_Recall,CantSee,
Emergency/8-December-2022-18-44-46_gesture_Emergency_Recall,Emergency,
CantSleep/8-December-2022-18-45-09_gesture_CantSleep_Recall,CantSleep,
Good/8-December-2022-18-45-33_gesture_Good_Recall,Good,
Omg/8-December-2022-18-45-56_gesture_Omg_Recall,Omg,
Bathroom/8-December-2022-18-46-19_gesture_Bathroom_Recall,Bathroom,
Interesting/8-December-2022-18-46-43_gesture_Interesting_Recall,Interesting,
PlayAGame/8-December-2022-18-47-06_gesture_PlayAGame_Recall,PlayAGame,
ListenToMusic/8-December-2022-18-47-29_gesture_ListenToMusic_Recall,ListenToMusic,
Bad/8-December-2022-18-47-52_gesture_Bad_Recall,Bad,
DontDisturb/8-December-2022-18-51-20_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-18-51-42_gesture_ComeHere,ComeHere,
Bad/8-December-2022-18-52-04_gesture_Bad,Bad,
Emergency/8-December-2022-18-52-21_gesture_Emergency,Emergency,
CantHear/8-December-2022-18-52-41_gesture_CantHear,CantHear,
CantSee/8-December-2022-18-53-01_gesture_CantSee,CantSee,
Bathroom/8-December-2022-18-53-20_gesture_Bathroom,Bathroom,
Call/8-December-2022-18-53-36_gesture_Call,Call,
CantSleep/8-December-2022-18-53-57_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-18-54-19_gesture_Afraid,Afraid,
Hungry/8-December-2022-18-54-46_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-18-55-09_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-18-55-28_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-18-55-55_gesture_Five,Five,
ItIsPaining/8-December-2022-18-56-16_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-18-56-38_gesture_Four,Four,
Good/8-December-2022-18-57-00_gesture_Good,Good,
Interesting/8-December-2022-18-57-24_gesture_Interesting,Interesting,
Hi/8-December-2022-18-57-45_gesture_Hi,Hi,
GetUp/8-December-2022-18-58-12_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-18-58-32_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-18-58-55_gesture_Next,Next,
Omg/8-December-2022-18-59-22_gesture_Omg,Omg,
One/8-December-2022-18-59-41_gesture_One,One,
OrderFood/8-December-2022-19-00-10_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-19-00-32_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-19-00-52_gesture_Three,Three,
ShowMePhotos/8-December-2022-19-01-14_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-19-01-32_gesture_Two,Two,
Whatever/8-December-2022-19-01-50_gesture_Whatever,Whatever,
Who/8-December-2022-19-02-06_gesture_Who,Who,
Bored/8-December-2022-19-02-27_gesture_Bored,Bored,
Thirsty/8-December-2022-19-02-43_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-19-02-59_gesture_OnceMore,OnceMore,
DontDisturb/8-December-2022-19-07-58_gesture_DontDisturb,DontDisturb,
DontDisturb/8-December-2022-19-08-49_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-19-09-09_gesture_ComeHere,ComeHere,
Bad/8-December-2022-19-09-35_gesture_Bad,Bad,
Emergency/8-December-2022-19-09-56_gesture_Emergency,Emergency,
CantHear/8-December-2022-19-10-21_gesture_CantHear,CantHear,
CantSee/8-December-2022-19-10-42_gesture_CantSee,CantSee,
Bathroom/8-December-2022-19-11-09_gesture_Bathroom,Bathroom,
Call/8-December-2022-19-11-37_gesture_Call,Call,
CantSleep/8-December-2022-19-12-05_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-19-12-41_gesture_Afraid,Afraid,
Hungry/8-December-2022-19-12-58_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-19-13-21_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-19-13-44_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-19-14-06_gesture_Five,Five,
ItIsPaining/8-December-2022-19-14-38_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-19-14-57_gesture_Four,Four,
Good/8-December-2022-19-15-19_gesture_Good,Good,
Interesting/8-December-2022-19-15-48_gesture_Interesting,Interesting,
Hi/8-December-2022-19-16-12_gesture_Hi,Hi,
GetUp/8-December-2022-19-16-40_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-19-17-09_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-19-17-38_gesture_Next,Next,
Omg/8-December-2022-19-18-01_gesture_Omg,Omg,
One/8-December-2022-19-18-24_gesture_One,One,
OrderFood/8-December-2022-19-18-53_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-19-19-19_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-19-19-41_gesture_Three,Three,
ShowMePhotos/8-December-2022-19-20-02_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-19-20-27_gesture_Two,Two,
Whatever/8-December-2022-19-20-52_gesture_Whatever,Whatever,
Who/8-December-2022-19-21-23_gesture_Who,Who,
Bored/8-December-2022-19-21-47_gesture_Bored,Bored,
Thirsty/8-December-2022-19-22-13_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-19-22-36_gesture_OnceMore,OnceMore,
DontDisturb/8-December-2022-19-23-19_gesture_DontDisturb,DontDisturb,
ComeHere/8-December-2022-19-23-43_gesture_ComeHere,ComeHere,
Bad/8-December-2022-19-24-08_gesture_Bad,Bad,
Emergency/8-December-2022-19-24-41_gesture_Emergency,Emergency,
CantHear/8-December-2022-19-25-06_gesture_CantHear,CantHear,
CantSee/8-December-2022-19-25-38_gesture_CantSee,CantSee,
Bathroom/8-December-2022-19-25-56_gesture_Bathroom,Bathroom,
Call/8-December-2022-19-26-18_gesture_Call,Call,
CantSleep/8-December-2022-19-26-45_gesture_CantSleep,CantSleep,
Afraid/8-December-2022-19-27-05_gesture_Afraid,Afraid,
Hungry/8-December-2022-19-27-29_gesture_Hungry,Hungry,
ListenToMusic/8-December-2022-19-28-07_gesture_ListenToMusic,ListenToMusic,
LetMeExercise/8-December-2022-19-28-36_gesture_LetMeExercise,LetMeExercise,
Five/8-December-2022-19-28-57_gesture_Five,Five,
ItIsPaining/8-December-2022-19-29-18_gesture_ItIsPaining,ItIsPaining,
Four/8-December-2022-19-29-38_gesture_Four,Four,
Good/8-December-2022-19-29-57_gesture_Good,Good,
Interesting/8-December-2022-19-30-21_gesture_Interesting,Interesting,
Hi/8-December-2022-19-30-48_gesture_Hi,Hi,
GetUp/8-December-2022-19-31-12_gesture_GetUp,GetUp,
NeedAShower/8-December-2022-19-31-34_gesture_NeedAShower,NeedAShower,
Next/8-December-2022-19-31-52_gesture_Next,Next,
Omg/8-December-2022-19-32-14_gesture_Omg,Omg,
One/8-December-2022-19-32-33_gesture_One,One,
OrderFood/8-December-2022-19-32-55_gesture_OrderFood,OrderFood,
PlayAGame/8-December-2022-19-33-18_gesture_PlayAGame,PlayAGame,
Three/8-December-2022-19-33-45_gesture_Three,Three,
ShowMePhotos/8-December-2022-19-34-13_gesture_ShowMePhotos,ShowMePhotos,
Two/8-December-2022-19-34-34_gesture_Two,Two,
Whatever/8-December-2022-19-34-56_gesture_Whatever,Whatever,
Who/8-December-2022-19-35-16_gesture_Who,Who,
Bored/8-December-2022-19-35-41_gesture_Bored,Bored,
Thirsty/8-December-2022-19-36-07_gesture_Thirsty,Thirsty,
OnceMore/8-December-2022-19-36-24_gesture_OnceMore,OnceMore,
GetUp/8-December-2022-19-46-03_gesture_GetUp_Recall,GetUp,
Five/8-December-2022-19-46-29_gesture_Five_Recall,Five,
ItIsPaining/8-December-2022-19-46-52_gesture_ItIsPaining_Recall,ItIsPaining,
OrderFood/8-December-2022-19-47-16_gesture_OrderFood_Recall,OrderFood,
Next/8-December-2022-19-47-39_gesture_Next_Recall,Next,
Call/8-December-2022-19-48-03_gesture_Call_Recall,Call,
OnceMore/8-December-2022-19-48-30_gesture_OnceMore_Recall,OnceMore,
Hungry/8-December-2022-19-48-55_gesture_Hungry_Recall,Hungry,
Whatever/8-December-2022-19-49-19_gesture_Whatever_Recall,Whatever,
DontDisturb/8-December-2022-19-49-43_gesture_DontDisturb_Recall,DontDisturb,
Four/8-December-2022-19-50-06_gesture_Four_Recall,Four,
LetMeExcercise/8-December-2022-19-50-30_gesture_LetMeExcercise_Recall,LetMeExcercise,
Three/8-December-2022-19-50-54_gesture_Three_Recall,Three,
Afraid/8-December-2022-19-51-17_gesture_Afraid_Recall,Afraid,
ComeHere/8-December-2022-19-51-41_gesture_ComeHere_Recall,ComeHere,
Hi/8-December-2022-19-52-05_gesture_Hi_Recall,Hi,
One/8-December-2022-19-52-28_gesture_One_Recall,One,
ShowMePhotos/8-December-2022-19-52-52_gesture_ShowMePhotos_Recall,ShowMePhotos,
NeedAShower/8-December-2022-19-53-16_gesture_NeedAShower_Recall,NeedAShower,
CantHear/8-December-2022-19-53-39_gesture_CantHear_Recall,CantHear,
Bored/8-December-2022-19-54-04_gesture_Bored_Recall,Bored,
Two/8-December-2022-19-54-28_gesture_Two_Recall,Two,
